2023-08-18 16:52:08,384 INFO [dump-all-ok] userservice-dev.yml+DEFAULT_GROUP, 1692192935951, length=155, md5=adda116ef58244311d9da3bd580f750a
2023-08-21 11:11:20,266 INFO [dump-all-ok] client.rm.tccActionInterceptorOrder+SEATA_GROUP, 1692371064308, length=11, md5=f056d9efa5dae3872f9da035c83bcde8

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.tm.commitRetryCount+SEATA_GROUP, 1692371064389, length=1, md5=e4da3b7fbbce2345d7772b0674a318d5

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.tm.rollbackRetryCount+SEATA_GROUP, 1692371064473, length=1, md5=e4da3b7fbbce2345d7772b0674a318d5

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.tm.defaultGlobalTransactionTimeout+SEATA_GROUP, 1692371064605, length=5, md5=2b4226dd7ed6eb2d419b881f3ae9c97c

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.tm.degradeCheck+SEATA_GROUP, 1692371064690, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.tm.degradeCheckAllowTimes+SEATA_GROUP, 1692371064790, length=2, md5=d3d9446802a44259755d38e6d163e820

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.tm.degradeCheckPeriod+SEATA_GROUP, 1692371064890, length=4, md5=08f90c1a417155361a5c4b8d297e0d78

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.tm.interceptorOrder+SEATA_GROUP, 1692371064991, length=11, md5=f056d9efa5dae3872f9da035c83bcde8

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.undo.dataValidation+SEATA_GROUP, 1692371065087, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.undo.logSerialization+SEATA_GROUP, 1692371065189, length=7, md5=b41779690b83f182acc67d6388c7bac9

2023-08-21 11:11:20,266 INFO [dump-all-ok] client.undo.onlyCareUpdateColumns+SEATA_GROUP, 1692371065291, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:11:20,266 INFO [dump-all-ok] server.undo.logSaveDays+SEATA_GROUP, 1692371065366, length=1, md5=8f14e45fceea167a5a36dedd4bea2543

2023-08-21 11:11:20,266 INFO [dump-all-ok] server.undo.logDeletePeriod+SEATA_GROUP, 1692371065467, length=8, md5=f4c122804fe9076cb2710f55c3c6e346

2023-08-21 11:11:20,267 INFO [dump-all-ok] client.undo.logTable+SEATA_GROUP, 1692371065564, length=8, md5=2842d229c24afe9e61437135e8306614

2023-08-21 11:11:20,267 INFO [dump-all-ok] client.undo.compress.enable+SEATA_GROUP, 1692371065664, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:11:20,267 INFO [dump-all-ok] client.undo.compress.type+SEATA_GROUP, 1692371065757, length=3, md5=adcdbd79a8d84175c229b192aadc02f2

2023-08-21 11:11:20,267 INFO [dump-all-ok] client.undo.compress.threshold+SEATA_GROUP, 1692371065854, length=3, md5=bd44a6458bdbff0b5cac721ba361f035

2023-08-21 11:11:20,267 INFO [dump-all-ok] tcc.fence.logTableName+SEATA_GROUP, 1692371065954, length=13, md5=db229b665c7cfd5abc03971d4ed284c6

2023-08-21 11:11:20,267 INFO [dump-all-ok] tcc.fence.cleanPeriod+SEATA_GROUP, 1692371066035, length=2, md5=7c68645d71b803bf0ba2f22519f73e08

2023-08-21 11:11:20,267 INFO [dump-all-ok] log.exceptionRate+SEATA_GROUP, 1692371066106, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:11:20,267 INFO [dump-all-ok] store.mode+SEATA_GROUP, 1692372543311, length=2, md5=d77d5e503ad1439f585ac494268b351b

2023-08-21 11:11:20,267 INFO [dump-all-ok] store.lock.mode+SEATA_GROUP, 1692371066235, length=4, md5=8c7dd922ad47494fc02c388e12c00eac

2023-08-21 11:11:20,267 INFO [dump-all-ok] store.session.mode+SEATA_GROUP, 1692372582607, length=2, md5=d77d5e503ad1439f585ac494268b351b

2023-08-21 11:11:20,267 INFO [dump-all-ok] store.file.dir+SEATA_GROUP, 1692371066482, length=15, md5=6a8dec07c44c33a8a9247cba5710bbb2

2023-08-21 11:11:20,267 INFO [dump-all-ok] store.file.maxBranchSessionSize+SEATA_GROUP, 1692371066584, length=5, md5=c76fe1d8e08462434d800487585be217

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.file.maxGlobalSessionSize+SEATA_GROUP, 1692371066692, length=3, md5=10a7cdd970fe135cf4f7bb55c0e3b59f

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.file.fileWriteBufferCacheSize+SEATA_GROUP, 1692371066816, length=5, md5=c76fe1d8e08462434d800487585be217

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.file.flushDiskMode+SEATA_GROUP, 1692371066904, length=5, md5=0df93e34273b367bb63bad28c94c78d5

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.file.sessionReloadReadSize+SEATA_GROUP, 1692371067011, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.db.datasource+SEATA_GROUP, 1692371067081, length=5, md5=3d650fb8a5df01600281d48c47c9fa60

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.db.dbType+SEATA_GROUP, 1692371067147, length=5, md5=81c3b080dad537de7e10e0987a4bf52e

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.db.driverClassName+SEATA_GROUP, 1692372644698, length=24, md5=33763409bb7f4838bde4fae9540433e4

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.db.url+SEATA_GROUP, 1692372736991, length=84, md5=c27c883f9892c5282ba28b6741c01c21

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.db.user+SEATA_GROUP, 1692372772799, length=5, md5=b943081c423b9a5416a706524ee05d40

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.db.password+SEATA_GROUP, 1692372786495, length=5, md5=b943081c423b9a5416a706524ee05d40

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.db.minConn+SEATA_GROUP, 1692371067688, length=1, md5=e4da3b7fbbce2345d7772b0674a318d5

2023-08-21 11:11:20,268 INFO [dump-all-ok] store.db.maxConn+SEATA_GROUP, 1692371067756, length=2, md5=34173cb38f07f89ddbebc2ac9128303f

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.db.globalTable+SEATA_GROUP, 1692371067858, length=12, md5=8b28fb6bb4c4f984df2709381f8eba2b

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.db.branchTable+SEATA_GROUP, 1692371067951, length=12, md5=54bcdac38cf62e103fe115bcf46a660c

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.db.distributedLockTable+SEATA_GROUP, 1692371068089, length=16, md5=26146b7a3a4907101617cb0f19bf613f

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.db.queryLimit+SEATA_GROUP, 1692371068176, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.db.lockTable+SEATA_GROUP, 1692371068268, length=10, md5=55e0cae3b6dc6696b768db90098b8f2f

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.db.maxWait+SEATA_GROUP, 1692371068338, length=4, md5=a35fe7f7fe8217b4369a0af4244d1fca

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.redis.mode+SEATA_GROUP, 1692371068412, length=6, md5=dd5c07036f2975ff4bce568b6511d3bc

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.redis.single.host+SEATA_GROUP, 1692371068505, length=9, md5=f528764d624db129b32c21fbca0cb8d6

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.redis.single.port+SEATA_GROUP, 1692371068583, length=4, md5=92c3b916311a5517d9290576e3ea37ad

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.redis.maxConn+SEATA_GROUP, 1692371068843, length=2, md5=d3d9446802a44259755d38e6d163e820

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.redis.minConn+SEATA_GROUP, 1692371068915, length=1, md5=c4ca4238a0b923820dcc509a6f75849b

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.redis.maxTotal+SEATA_GROUP, 1692371069005, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.redis.database+SEATA_GROUP, 1692371069088, length=1, md5=cfcd208495d565ef66e7dff9f98764da

2023-08-21 11:11:20,269 INFO [dump-all-ok] store.redis.queryLimit+SEATA_GROUP, 1692371069231, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:11:20,269 INFO [dump-all-ok] server.recovery.committingRetryPeriod+SEATA_GROUP, 1692371069365, length=4, md5=a9b7ba70783b617e9998dc4dd82eb3c5

2023-08-21 11:11:20,270 INFO [dump-all-ok] server.recovery.asynCommittingRetryPeriod+SEATA_GROUP, 1692371069490, length=4, md5=a9b7ba70783b617e9998dc4dd82eb3c5

2023-08-21 11:11:20,270 INFO [dump-all-ok] server.recovery.rollbackingRetryPeriod+SEATA_GROUP, 1692371069612, length=4, md5=a9b7ba70783b617e9998dc4dd82eb3c5

2023-08-21 11:11:20,270 INFO [dump-all-ok] server.recovery.timeoutRetryPeriod+SEATA_GROUP, 1692371069721, length=4, md5=a9b7ba70783b617e9998dc4dd82eb3c5

2023-08-21 11:11:20,270 INFO [dump-all-ok] server.maxCommitRetryTimeout+SEATA_GROUP, 1692371069815, length=2, md5=6bb61e3b7bce0931da574d19d1d82c88

2023-08-21 11:11:20,271 INFO [dump-all-ok] server.maxRollbackRetryTimeout+SEATA_GROUP, 1692371069912, length=2, md5=6bb61e3b7bce0931da574d19d1d82c88

2023-08-21 11:11:20,271 INFO [dump-all-ok] server.rollbackRetryTimeoutUnlockEnable+SEATA_GROUP, 1692371070023, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:11:20,271 INFO [dump-all-ok] server.distributedLockExpireTime+SEATA_GROUP, 1692371070123, length=5, md5=b7a782741f667201b54880c925faec4b

2023-08-21 11:11:20,271 INFO [dump-all-ok] server.xaerNotaRetryTimeout+SEATA_GROUP, 1692371070222, length=5, md5=2b4226dd7ed6eb2d419b881f3ae9c97c

2023-08-21 11:11:20,271 INFO [dump-all-ok] server.session.branchAsyncQueueSize+SEATA_GROUP, 1692371070330, length=4, md5=a35fe7f7fe8217b4369a0af4244d1fca

2023-08-21 11:11:20,272 INFO [dump-all-ok] server.session.enableBranchAsyncRemove+SEATA_GROUP, 1692371070445, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:11:20,272 INFO [dump-all-ok] server.enableParallelRequestHandle+SEATA_GROUP, 1692371070556, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:11:20,272 INFO [dump-all-ok] metrics.enabled+SEATA_GROUP, 1692371070646, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:11:20,272 INFO [dump-all-ok] metrics.registryType+SEATA_GROUP, 1692371070731, length=7, md5=7cf74ca49c304df8150205fc915cd465

2023-08-21 11:11:20,272 INFO [dump-all-ok] metrics.exporterList+SEATA_GROUP, 1692371070823, length=10, md5=e4f00638b8a10e6994e67af2f832d51c

2023-08-21 11:11:20,272 INFO [dump-all-ok] metrics.exporterPrometheusPort+SEATA_GROUP, 1692371070925, length=4, md5=7b9dc501afe4ee11c56a4831e20cee71

2023-08-21 11:11:20,272 INFO [dump-all-ok] service.vgroupMapping.borrowservice-seata-service-group+SEATA_GROUP, 1692371434737, length=7, md5=c21f969b5f03d33d43e04f8f136e7682

2023-08-21 11:11:20,272 INFO [dump-all-ok] service.vgroupMapping.bookservice-seata-service-group+SEATA_GROUP, 1692371511283, length=7, md5=c21f969b5f03d33d43e04f8f136e7682

2023-08-21 11:11:20,272 INFO [dump-all-ok] service.vgroupMapping.userservice-seata-service-group+SEATA_GROUP, 1692371534662, length=7, md5=c21f969b5f03d33d43e04f8f136e7682

2023-08-21 11:20:23,235 INFO [dump-all-ok] userservice-dev.yml+DEFAULT_GROUP, 1692192935951, length=155, md5=adda116ef58244311d9da3bd580f750a

2023-08-21 11:20:23,235 INFO [dump-all-ok] userservice-dev.yml+DEFAULT_GROUP, 1692257730183, length=155, md5=adda116ef58244311d9da3bd580f750a

2023-08-21 11:20:23,235 INFO [dump-all-ok] transport.type+SEATA_GROUP, 1692371059755, length=3, md5=b136ef5f6a01d816991fe3cf7a6ac763

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.server+SEATA_GROUP, 1692371059846, length=3, md5=b6d9dfc0fb54277321cebc0fff55df2f

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.heartbeat+SEATA_GROUP, 1692371059919, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.enableTmClientBatchSendRequest+SEATA_GROUP, 1692371060039, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.enableRmClientBatchSendRequest+SEATA_GROUP, 1692371060162, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.enableTcServerBatchSendResponse+SEATA_GROUP, 1692371060289, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.rpcRmRequestTimeout+SEATA_GROUP, 1692371060389, length=5, md5=5ecc613150de01b7e6824594426f24f4

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.rpcTmRequestTimeout+SEATA_GROUP, 1692371060501, length=5, md5=5ecc613150de01b7e6824594426f24f4

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.rpcTcRequestTimeout+SEATA_GROUP, 1692371060627, length=5, md5=5ecc613150de01b7e6824594426f24f4

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.threadFactory.bossThreadPrefix+SEATA_GROUP, 1692371060790, length=9, md5=0f8db59a3b7f2823f38a70c308361836

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.threadFactory.workerThreadPrefix+SEATA_GROUP, 1692371060998, length=20, md5=a78ec7ef5d1631754c4e72ae8a3e9205

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.threadFactory.serverExecutorThreadPrefix+SEATA_GROUP, 1692371061206, length=21, md5=11a36309f3d9df84fa8b59cf071fa2da

2023-08-21 11:20:23,236 INFO [dump-all-ok] transport.threadFactory.shareBossWorker+SEATA_GROUP, 1692371061328, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:20:23,237 INFO [dump-all-ok] transport.threadFactory.clientSelectorThreadPrefix+SEATA_GROUP, 1692371061559, length=19, md5=cd7ec5a06541e75f5a7913752322c3af

2023-08-21 11:20:23,237 INFO [dump-all-ok] transport.threadFactory.clientSelectorThreadSize+SEATA_GROUP, 1692371061738, length=1, md5=c4ca4238a0b923820dcc509a6f75849b

2023-08-21 11:20:23,237 INFO [dump-all-ok] transport.threadFactory.clientWorkerThreadPrefix+SEATA_GROUP, 1692371061908, length=23, md5=61cf4e69a56354cf72f46dc86414a57e

2023-08-21 11:20:23,237 INFO [dump-all-ok] transport.threadFactory.bossThreadSize+SEATA_GROUP, 1692371062019, length=1, md5=c4ca4238a0b923820dcc509a6f75849b

2023-08-21 11:20:23,237 INFO [dump-all-ok] transport.threadFactory.workerThreadSize+SEATA_GROUP, 1692371062149, length=7, md5=c21f969b5f03d33d43e04f8f136e7682

2023-08-21 11:20:23,237 INFO [dump-all-ok] transport.shutdown.wait+SEATA_GROUP, 1692371062236, length=1, md5=eccbc87e4b5ce2fe28308fd9f2a7baf3

2023-08-21 11:20:23,237 INFO [dump-all-ok] transport.serialization+SEATA_GROUP, 1692371062322, length=5, md5=b943081c423b9a5416a706524ee05d40

2023-08-21 11:20:23,237 INFO [dump-all-ok] transport.compressor+SEATA_GROUP, 1692371062402, length=4, md5=334c4a4c42fdb79d7ebc3e73b517e6f8

2023-08-21 11:20:23,237 INFO [dump-all-ok] service.vgroupMapping.default_tx_group+SEATA_GROUP, 1692371062529, length=7, md5=c21f969b5f03d33d43e04f8f136e7682

2023-08-21 11:20:23,237 INFO [dump-all-ok] service.default.grouplist+SEATA_GROUP, 1692371062641, length=14, md5=c32ce0d3e264525dcdada751f98143a3

2023-08-21 11:20:23,237 INFO [dump-all-ok] service.enableDegrade+SEATA_GROUP, 1692371062733, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:20:23,238 INFO [dump-all-ok] service.disableGlobalTransaction+SEATA_GROUP, 1692371062856, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.asyncCommitBufferLimit+SEATA_GROUP, 1692371062971, length=5, md5=b7a782741f667201b54880c925faec4b

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.lock.retryInterval+SEATA_GROUP, 1692371063072, length=2, md5=d3d9446802a44259755d38e6d163e820

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.lock.retryTimes+SEATA_GROUP, 1692371063182, length=2, md5=34173cb38f07f89ddbebc2ac9128303f

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.lock.retryPolicyBranchRollbackOnConflict+SEATA_GROUP, 1692371063374, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.reportRetryCount+SEATA_GROUP, 1692371063457, length=1, md5=e4da3b7fbbce2345d7772b0674a318d5

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.tableMetaCheckEnable+SEATA_GROUP, 1692371063585, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.tableMetaCheckerInterval+SEATA_GROUP, 1692371063748, length=5, md5=2b4226dd7ed6eb2d419b881f3ae9c97c

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.sqlParserType+SEATA_GROUP, 1692371063860, length=5, md5=3d650fb8a5df01600281d48c47c9fa60

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.reportSuccessEnable+SEATA_GROUP, 1692371063981, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.sagaBranchRegisterEnable+SEATA_GROUP, 1692371064088, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.sagaJsonParser+SEATA_GROUP, 1692371064185, length=8, md5=d00d3dbc0834f08411c7b6c4c39e9f00

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.rm.tccActionInterceptorOrder+SEATA_GROUP, 1692371064308, length=11, md5=f056d9efa5dae3872f9da035c83bcde8

2023-08-21 11:20:23,238 INFO [dump-all-ok] client.tm.commitRetryCount+SEATA_GROUP, 1692371064389, length=1, md5=e4da3b7fbbce2345d7772b0674a318d5

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.tm.rollbackRetryCount+SEATA_GROUP, 1692371064473, length=1, md5=e4da3b7fbbce2345d7772b0674a318d5

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.tm.defaultGlobalTransactionTimeout+SEATA_GROUP, 1692371064605, length=5, md5=2b4226dd7ed6eb2d419b881f3ae9c97c

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.tm.degradeCheck+SEATA_GROUP, 1692371064690, length=5, md5=68934a3e9455fa72420237eb05902327

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.tm.degradeCheckAllowTimes+SEATA_GROUP, 1692371064790, length=2, md5=d3d9446802a44259755d38e6d163e820

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.tm.degradeCheckPeriod+SEATA_GROUP, 1692371064890, length=4, md5=08f90c1a417155361a5c4b8d297e0d78

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.tm.interceptorOrder+SEATA_GROUP, 1692371064991, length=11, md5=f056d9efa5dae3872f9da035c83bcde8

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.undo.dataValidation+SEATA_GROUP, 1692371065087, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.undo.logSerialization+SEATA_GROUP, 1692371065189, length=7, md5=b41779690b83f182acc67d6388c7bac9

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.undo.onlyCareUpdateColumns+SEATA_GROUP, 1692371065291, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:20:23,239 INFO [dump-all-ok] server.undo.logSaveDays+SEATA_GROUP, 1692371065366, length=1, md5=8f14e45fceea167a5a36dedd4bea2543

2023-08-21 11:20:23,239 INFO [dump-all-ok] server.undo.logDeletePeriod+SEATA_GROUP, 1692371065467, length=8, md5=f4c122804fe9076cb2710f55c3c6e346

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.undo.logTable+SEATA_GROUP, 1692371065564, length=8, md5=2842d229c24afe9e61437135e8306614

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.undo.compress.enable+SEATA_GROUP, 1692371065664, length=4, md5=b326b5062b2f0e69046810717534cb09

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.undo.compress.type+SEATA_GROUP, 1692371065757, length=3, md5=adcdbd79a8d84175c229b192aadc02f2

2023-08-21 11:20:23,239 INFO [dump-all-ok] client.undo.compress.threshold+SEATA_GROUP, 1692371065854, length=3, md5=bd44a6458bdbff0b5cac721ba361f035

2023-08-21 11:20:23,240 INFO [dump-all-ok] tcc.fence.logTableName+SEATA_GROUP, 1692371065954, length=13, md5=db229b665c7cfd5abc03971d4ed284c6

2023-08-21 11:20:23,240 INFO [dump-all-ok] tcc.fence.cleanPeriod+SEATA_GROUP, 1692371066035, length=2, md5=7c68645d71b803bf0ba2f22519f73e08

2023-08-21 11:20:23,240 INFO [dump-all-ok] log.exceptionRate+SEATA_GROUP, 1692371066106, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.mode+SEATA_GROUP, 1692372543311, length=2, md5=d77d5e503ad1439f585ac494268b351b

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.lock.mode+SEATA_GROUP, 1692371066235, length=4, md5=8c7dd922ad47494fc02c388e12c00eac

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.session.mode+SEATA_GROUP, 1692372582607, length=2, md5=d77d5e503ad1439f585ac494268b351b

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.file.dir+SEATA_GROUP, 1692371066482, length=15, md5=6a8dec07c44c33a8a9247cba5710bbb2

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.file.maxBranchSessionSize+SEATA_GROUP, 1692371066584, length=5, md5=c76fe1d8e08462434d800487585be217

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.file.maxGlobalSessionSize+SEATA_GROUP, 1692371066692, length=3, md5=10a7cdd970fe135cf4f7bb55c0e3b59f

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.file.fileWriteBufferCacheSize+SEATA_GROUP, 1692371066816, length=5, md5=c76fe1d8e08462434d800487585be217

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.file.flushDiskMode+SEATA_GROUP, 1692371066904, length=5, md5=0df93e34273b367bb63bad28c94c78d5

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.file.sessionReloadReadSize+SEATA_GROUP, 1692371067011, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.db.datasource+SEATA_GROUP, 1692371067081, length=5, md5=3d650fb8a5df01600281d48c47c9fa60

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.db.dbType+SEATA_GROUP, 1692371067147, length=5, md5=81c3b080dad537de7e10e0987a4bf52e

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.db.driverClassName+SEATA_GROUP, 1692372644698, length=24, md5=33763409bb7f4838bde4fae9540433e4

2023-08-21 11:20:23,240 INFO [dump-all-ok] store.db.url+SEATA_GROUP, 1692372736991, length=84, md5=c27c883f9892c5282ba28b6741c01c21

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.user+SEATA_GROUP, 1692372772799, length=5, md5=b943081c423b9a5416a706524ee05d40

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.password+SEATA_GROUP, 1692372786495, length=5, md5=b943081c423b9a5416a706524ee05d40

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.minConn+SEATA_GROUP, 1692371067688, length=1, md5=e4da3b7fbbce2345d7772b0674a318d5

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.maxConn+SEATA_GROUP, 1692371067756, length=2, md5=34173cb38f07f89ddbebc2ac9128303f

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.globalTable+SEATA_GROUP, 1692371067858, length=12, md5=8b28fb6bb4c4f984df2709381f8eba2b

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.branchTable+SEATA_GROUP, 1692371067951, length=12, md5=54bcdac38cf62e103fe115bcf46a660c

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.distributedLockTable+SEATA_GROUP, 1692371068089, length=16, md5=26146b7a3a4907101617cb0f19bf613f

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.queryLimit+SEATA_GROUP, 1692371068176, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.lockTable+SEATA_GROUP, 1692371068268, length=10, md5=55e0cae3b6dc6696b768db90098b8f2f

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.db.maxWait+SEATA_GROUP, 1692371068338, length=4, md5=a35fe7f7fe8217b4369a0af4244d1fca

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.redis.mode+SEATA_GROUP, 1692371068412, length=6, md5=dd5c07036f2975ff4bce568b6511d3bc

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.redis.single.host+SEATA_GROUP, 1692371068505, length=9, md5=f528764d624db129b32c21fbca0cb8d6

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.redis.single.port+SEATA_GROUP, 1692371068583, length=4, md5=92c3b916311a5517d9290576e3ea37ad

2023-08-21 11:20:23,241 INFO [dump-all-ok] store.redis.maxConn+SEATA_GROUP, 1692371068843, length=2, md5=d3d9446802a44259755d38e6d163e820

2023-08-21 11:20:23,242 INFO [dump-all-ok] store.redis.minConn+SEATA_GROUP, 1692371068915, length=1, md5=c4ca4238a0b923820dcc509a6f75849b

2023-08-21 11:20:23,242 INFO [dump-all-ok] store.redis.maxTotal+SEATA_GROUP, 1692371069005, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:20:23,242 INFO [dump-all-ok] store.redis.database+SEATA_GROUP, 1692371069088, length=1, md5=cfcd208495d565ef66e7dff9f98764da

2023-08-21 11:20:23,242 INFO [dump-all-ok] store.redis.queryLimit+SEATA_GROUP, 1692371069231, length=3, md5=f899139df5e1059396431415e770c6dd

2023-08-21 11:20:23,242 INFO [dump-all-ok] server.recovery.committingRetryPeriod+SEATA_GROUP, 1692371069365, length=4, md5=a9b7ba70783b617e9998dc4dd82eb3c5

2023-08-21 11:20:23,242 INFO [dump-all-ok] server.recovery.asynCommittingRetryPeriod+SEATA_GROUP, 1692371069490, length=4, md5=a9b7ba70783b617e9998dc4dd82eb3c5

